Player,Player_ID,SEASON_ID,League_id,Team_id,Team_Abbreviation,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION
Queen Egbo,1631031.0,2023-24,10,0.0,TOT,24.0,37,0,475.0,74,148,0.5,0,0,0.0,30,47,0.638,40,118,158,11,15,24,35,86,178,,,,
Queen Egbo,1631031.0,2024-25,10,1611661323.0,CON,24.0,3,0,7.0,0,5,0.0,0,0,0.0,2,2,1.0,1,1,2,0,0,0,0,1,2,,,,
Queen Egbo,1631031.0,2024-25,10,1611661320.0,LAS,24.0,2,0,4.0,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,0,1,0,0,1,2,,,,
Queen Egbo,1631031.0,2024-25,10,1611661319.0,LVA,24.0,3,0,18.0,4,6,0.667,0,0,0.0,0,0,0.0,1,4,5,0,2,1,0,2,8,,,,
Queen Egbo,1631031.0,2024-25,10,0.0,TOT,24.0,8,0,29.0,5,12,0.417,0,0,0.0,2,2,1.0,3,7,10,0,3,1,0,4,12,,,,
Emily Engstler,1631083.0,2022-23,10,1611661325.0,IND,23.0,35,6,638.0,72,182,0.396,16,45,0.356,21,38,0.553,72,109,181,51,27,40,48,110,181,,,,
Emily Engstler,1631083.0,2023-24,10,1611661324.0,MIN,24.0,12,0,93.0,8,21,0.381,2,7,0.286,3,8,0.375,11,18,29,7,5,1,10,8,21,,,,
Emily Engstler,1631083.0,2024-25,10,1611661322.0,WAS,24.0,32,3,464.0,76,154,0.494,27,57,0.474,18,22,0.818,44,84,128,47,19,24,22,49,197,,,,
Dana Evans,1630389.0,2021-22,10,1611661321.0,DAL,23.0,6,0,24.0,1,6,0.167,1,3,0.333,2,2,1.0,0,0,0,3,0,0,4,3,5,,,,
Dana Evans,1630389.0,2021-22,10,1611661329.0,CHI,23.0,23,0,197.0,26,73,0.356,17,42,0.405,21,24,0.875,1,10,11,27,5,1,13,18,90,,,,
Dana Evans,1630389.0,2021-22,10,0.0,TOT,23.0,29,0,221.0,27,79,0.342,18,45,0.4,23,26,0.885,1,10,11,30,5,1,17,21,95,,,,
Dana Evans,1630389.0,2022-23,10,1611661329.0,CHI,24.0,33,1,378.0,49,130,0.377,22,67,0.328,22,25,0.88,5,22,27,41,10,3,27,29,142,,,,
Dana Evans,1630389.0,2023-24,10,1611661329.0,CHI,25.0,39,1,837.0,116,322,0.36,42,143,0.294,76,89,0.854,7,40,47,118,27,4,61,45,350,,,,
Dana Evans,1630389.0,2024-25,10,1611661329.0,CHI,26.0,39,12,743.0,95,252,0.377,41,109,0.376,48,50,0.96,5,38,43,94,26,5,53,48,279,,,,
Temi Fagbenle,1627701.0,2017-18,10,1611661324.0,MIN,25.0,21,0,89.0,9,18,0.5,0,0,0.0,7,9,0.778,5,16,21,1,3,4,8,13,25,,,,
Temi Fagbenle,1627701.0,2018-19,10,1611661324.0,MIN,26.0,30,2,283.0,39,77,0.506,0,0,0.0,16,23,0.696,28,32,60,17,8,9,22,35,94,,,,
Temi Fagbenle,1627701.0,2019-20,10,1611661324.0,MIN,27.0,18,0,271.0,42,81,0.519,1,6,0.167,13,18,0.722,22,30,52,15,6,6,32,41,98,,,,
Temi Fagbenle,1627701.0,2024-25,10,1611661325.0,IND,32.0,22,2,415.0,58,114,0.509,2,12,0.167,22,28,0.786,31,73,104,20,11,15,27,66,140,,,,
Dyaisha Fair,,2024-25,,,,23.0,1,0,4.0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,1642300.0,10,1611661319.0,LVA
Dulcy Fankam Mendjiadeu,1641675.0,2023-24,10,1611661328.0,SEA,24.0,34,21,470.0,56,107,0.523,0,1,0.0,22,40,0.55,58,91,149,12,13,11,29,71,134,,,,
Dulcy Fankam Mendjiadeu,1641675.0,2024-25,10,1611661328.0,SEA,25.0,7,0,36.0,2,3,0.667,0,0,0.0,2,6,0.333,4,5,9,1,0,0,3,5,6,,,,
Leonie Fiebich,1630142.0,2024-25,10,1611661313.0,NYL,25.0,40,15,837.0,97,203,0.478,55,127,0.433,18,25,0.72,39,82,121,70,38,7,41,88,267,,,,
Kysre Gondrezick,1630438.0,2021-22,10,1611661325.0,IND,24.0,19,0,173.0,13,46,0.283,8,28,0.286,2,4,0.5,3,16,19,18,7,0,17,14,36,,,,
Kysre Gondrezick,1630438.0,2024-25,10,1611661329.0,CHI,27.0,5,0,16.0,2,7,0.286,1,6,0.167,0,0,0.0,1,1,2,2,4,0,3,2,5,,,,
Allisha Gray,1628277.0,2017-18,10,1611661321.0,DAL,23.0,34,34,924.0,150,394,0.381,35,117,0.299,106,132,0.803,55,79,134,45,52,20,41,71,441,,,,
Allisha Gray,1628277.0,2018-19,10,1611661321.0,DAL,24.0,34,34,907.0,100,248,0.403,30,111,0.27,82,95,0.863,40,75,115,82,44,8,47,76,312,,,,
Allisha Gray,1628277.0,2019-20,10,1611661321.0,DAL,25.0,34,29,1035.0,117,256,0.457,33,86,0.384,95,112,0.848,45,96,141,78,42,14,50,87,362,,,,
Allisha Gray,1628277.0,2020-21,10,1611661321.0,DAL,26.0,20,14,524.0,91,196,0.464,25,71,0.352,54,65,0.831,27,57,84,26,22,6,22,38,261,,,,
Allisha Gray,1628277.0,2021-22,10,1611661321.0,DAL,27.0,25,16,694.0,106,242,0.438,30,82,0.366,56,65,0.862,33,97,130,42,25,21,34,53,298,,,,
Allisha Gray,1628277.0,2022-23,10,1611661321.0,DAL,28.0,33,33,1086.0,146,345,0.423,64,157,0.408,83,104,0.798,29,130,159,84,37,24,42,78,439,,,,
Allisha Gray,1628277.0,2023-24,10,1611661330.0,ATL,29.0,38,38,1244.0,219,471,0.465,42,118,0.356,169,205,0.824,47,139,186,119,40,14,71,100,649,,,,
Allisha Gray,1628277.0,2024-25,10,1611661330.0,ATL,30.0,40,40,1327.0,205,509,0.403,69,202,0.342,143,186,0.769,44,131,175,107,42,29,67,94,622,,,,
Chelsea Gray,203833.0,2015-16,10,1611661323.0,CON,23.0,34,0,543.0,86,203,0.424,23,66,0.348,40,49,0.816,18,60,78,92,22,5,59,43,235,,,,
Chelsea Gray,203833.0,2016-17,10,1611661320.0,LAS,24.0,33,1,540.0,71,157,0.452,14,46,0.304,39,50,0.78,8,50,58,71,16,4,40,38,195,,,,
Chelsea Gray,203833.0,2017-18,10,1611661320.0,LAS,25.0,34,34,1125.0,184,363,0.507,53,110,0.482,81,98,0.827,21,92,113,151,36,8,65,74,502,,,,
Chelsea Gray,203833.0,2018-19,10,1611661320.0,LAS,26.0,34,34,1111.0,193,399,0.484,38,97,0.392,81,97,0.835,17,99,116,175,48,6,79,65,505,,,,
Chelsea Gray,203833.0,2019-20,10,1611661320.0,LAS,27.0,34,34,1108.0,188,452,0.416,50,131,0.382,66,72,0.917,14,114,128,202,33,3,108,49,492,,,,
Chelsea Gray,203833.0,2020-21,10,1611661320.0,LAS,28.0,22,22,674.0,122,276,0.442,18,59,0.305,46,49,0.939,15,66,81,116,34,2,60,38,308,,,,
Chelsea Gray,203833.0,2021-22,10,1611661319.0,LVA,29.0,32,32,926.0,148,326,0.454,27,71,0.38,32,36,0.889,15,77,92,189,37,9,88,43,355,,,,
Chelsea Gray,203833.0,2022-23,10,1611661319.0,LVA,30.0,35,35,1039.0,183,373,0.491,34,100,0.34,81,89,0.91,10,102,112,212,57,10,80,54,481,,,,
Chelsea Gray,203833.0,2023-24,10,1611661319.0,LVA,31.0,40,40,1288.0,225,459,0.49,64,152,0.421,96,107,0.897,12,146,158,291,57,25,101,73,610,,,,
Chelsea Gray,203833.0,2024-25,10,1611661319.0,LVA,32.0,27,25,702.0,84,206,0.408,26,77,0.338,39,48,0.813,5,74,79,132,34,19,64,37,233,,,,
Brittney Griner,203398.0,2013-14,10,1611661317.0,PHO,23.0,27,27,699.0,139,250,0.556,0,0,0.0,63,87,0.724,37,134,171,28,13,81,47,80,341,,,,
Brittney Griner,203398.0,2014-15,10,1611661317.0,PHO,24.0,34,34,1045.0,219,379,0.578,0,0,0.0,93,116,0.802,62,209,271,56,22,129,65,109,531,,,,
Brittney Griner,203398.0,2015-16,10,1611661317.0,PHO,25.0,26,26,799.0,147,260,0.565,0,0,0.0,99,128,0.773,43,167,210,34,8,105,56,71,393,,,,
Brittney Griner,203398.0,2016-17,10,1611661317.0,PHO,26.0,34,34,992.0,178,325,0.548,0,0,0.0,138,166,0.831,47,175,222,35,13,107,70,124,494,,,,
Brittney Griner,203398.0,2017-18,10,1611661317.0,PHO,27.0,26,26,820.0,207,359,0.577,0,0,0.0,155,191,0.812,45,153,198,49,18,65,64,88,569,,,,
Brittney Griner,203398.0,2018-19,10,1611661317.0,PHO,28.0,34,34,1108.0,266,489,0.544,1,4,0.25,164,205,0.8,63,199,262,70,17,87,80,110,697,,,,
Brittney Griner,203398.0,2019-20,10,1611661317.0,PHO,29.0,31,31,1018.0,270,479,0.564,1,3,0.333,101,125,0.808,51,171,222,75,22,62,76,85,642,,,,
Brittney Griner,203398.0,2020-21,10,1611661317.0,PHO,30.0,12,12,382.0,87,175,0.497,0,1,0.0,38,47,0.809,18,72,90,36,4,22,30,30,212,,,,
Brittney Griner,203398.0,2021-22,10,1611661317.0,PHO,31.0,30,30,983.0,248,431,0.575,4,9,0.444,115,136,0.846,71,213,284,80,12,58,66,72,615,,,,
Brittney Griner,203398.0,2023-24,10,1611661317.0,PHO,33.0,31,31,856.0,219,391,0.56,1,9,0.111,105,136,0.772,38,157,195,68,16,50,66,64,544,,,,
Brittney Griner,203398.0,2024-25,10,1611661317.0,PHO,34.0,30,30,861.0,219,378,0.579,9,18,0.5,87,112,0.777,54,143,197,69,16,46,53,57,534,,,,
Megan Gustafson,1629484.0,2019-20,10,1611661321.0,DAL,23.0,25,0,238.0,27,55,0.491,1,9,0.111,18,20,0.9,20,43,63,7,4,6,10,26,73,,,,
Megan Gustafson,1629484.0,2020-21,10,1611661321.0,DAL,24.0,9,0,47.0,4,14,0.286,0,1,0.0,6,9,0.667,6,5,11,1,0,1,2,9,14,,,,
Megan Gustafson,1629484.0,2021-22,10,1611661322.0,WAS,25.0,11,1,109.0,19,32,0.594,0,2,0.0,6,9,0.667,11,29,40,0,2,1,9,10,44,,,,
Megan Gustafson,1629484.0,2022-23,10,1611661317.0,PHO,26.0,33,0,318.0,50,91,0.549,12,26,0.462,13,17,0.765,17,47,64,17,6,5,24,62,125,,,,
Megan Gustafson,1629484.0,2023-24,10,1611661317.0,PHO,27.0,34,4,514.0,102,194,0.526,15,43,0.349,50,62,0.806,46,85,131,25,13,14,37,65,269,,,,
Megan Gustafson,1629484.0,2024-25,10,1611661319.0,LVA,28.0,38,7,405.0,53,106,0.5,22,57,0.386,13,17,0.765,23,50,73,9,13,5,14,59,141,,,,
Dearica Hamby,204324.0,2015-16,10,1611661319.0,SAN,22.0,31,16,539.0,70,198,0.354,6,17,0.353,43,67,0.642,42,85,127,22,13,5,41,40,189,,,,
Dearica Hamby,204324.0,2016-17,10,1611661319.0,SAN,23.0,25,25,633.0,81,192,0.422,2,14,0.143,60,83,0.723,36,91,127,25,13,12,41,58,224,,,,
Dearica Hamby,204324.0,2017-18,10,1611661319.0,SAN,24.0,34,3,686.0,100,219,0.457,3,8,0.375,62,102,0.608,50,94,144,34,29,9,46,72,265,,,,
Dearica Hamby,204324.0,2018-19,10,1611661319.0,LVA,25.0,33,0,475.0,92,175,0.526,13,45,0.289,46,62,0.742,37,82,119,41,24,9,37,67,243,,,,
Dearica Hamby,204324.0,2019-20,10,1611661319.0,LVA,26.0,34,9,842.0,141,289,0.488,17,53,0.321,74,103,0.718,76,181,257,65,33,12,61,71,373,,,,
Dearica Hamby,204324.0,2020-21,10,1611661319.0,LVA,27.0,22,0,622.0,110,204,0.539,18,38,0.474,48,67,0.716,28,129,157,60,37,4,45,50,286,,,,
Dearica Hamby,204324.0,2021-22,10,1611661319.0,LVA,28.0,29,0,710.0,127,233,0.545,9,36,0.25,74,113,0.655,33,160,193,49,31,4,43,57,337,,,,
Dearica Hamby,204324.0,2022-23,10,1611661319.0,LVA,29.0,34,32,901.0,116,249,0.466,16,73,0.219,67,93,0.72,48,192,240,38,36,5,50,68,315,,,,
Dearica Hamby,204324.0,2023-24,10,1611661320.0,LAS,30.0,40,19,990.0,132,306,0.431,9,41,0.22,83,128,0.648,51,185,236,71,34,12,58,86,356,,,,
Dearica Hamby,204324.0,2024-25,10,1611661320.0,LAS,31.0,40,40,1346.0,268,523,0.512,30,88,0.341,125,198,0.631,61,307,368,139,68,8,118,110,691,,,,
Tyasha Harris,1630112.0,2020-21,10,1611661321.0,DAL,23.0,21,3,412.0,55,127,0.433,19,56,0.339,14,22,0.636,0,26,26,58,18,3,18,36,143,,,,
Tyasha Harris,1630112.0,2021-22,10,1611661321.0,DAL,24.0,32,3,522.0,48,143,0.336,20,59,0.339,25,30,0.833,9,42,51,85,13,10,32,40,141,,,,
Tyasha Harris,1630112.0,2022-23,10,1611661321.0,DAL,25.0,35,5,552.0,69,165,0.418,17,54,0.315,19,24,0.792,6,26,32,99,13,4,39,35,174,,,,
Tyasha Harris,1630112.0,2023-24,10,1611661323.0,CON,26.0,40,0,668.0,87,209,0.416,39,84,0.464,17,25,0.68,5,29,34,68,29,3,41,43,230,,,,
Tyasha Harris,1630112.0,2024-25,10,1611661323.0,CON,26.0,39,38,1125.0,145,341,0.425,60,152,0.395,59,77,0.766,10,59,69,118,40,13,54,66,409,,,,
Isabelle Harrison,204330.0,2016-17,10,1611661317.0,PHO,23.0,26,1,194.0,32,61,0.525,0,0,0.0,17,25,0.68,17,30,47,1,11,2,18,36,81,,,,
